# == pyFAI calibration ==
# SplineFile: None
# PixelSize: 2.000e-04, 2.000e-04 m
# PONI: 1.995e-01, 2.016e-01 m
# Distance Sample to Detector: 1.79502286468 m
# Rotations: -0.004483 0.004646 0.000019 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 1795.060 mm
# Center: x=1048.052, y=1039.198 pix
# Tilt: 0.370 deg  TiltPlanRot: 46.021 deg
# 
# Wavelength: 1.4235e-11
# Polarization factor: None
# Normalization factor: 1.0
# --> /Volumes/desy/desy_2018/TiAlNi/TiAlNi_1-00301.txt
#       2th_deg             I 
  2.453811e+00    1.020842e+02
  2.456927e+00    1.022298e+02
  2.460042e+00    1.025285e+02
  2.463158e+00    1.028465e+02
  2.466274e+00    1.033926e+02
  2.469390e+00    1.036248e+02
  2.472506e+00    1.039187e+02
  2.475622e+00    1.048653e+02
  2.478738e+00    1.070986e+02
  2.481854e+00    1.107139e+02
  2.484970e+00    1.150807e+02
  2.488086e+00    1.187595e+02
  2.491202e+00    1.207182e+02
  2.494318e+00    1.201481e+02
  2.497434e+00    1.172434e+02
  2.500550e+00    1.130225e+02
  2.503666e+00    1.089345e+02
  2.506782e+00    1.060489e+02
  2.509898e+00    1.042123e+02
  2.513014e+00    1.028621e+02
  2.516130e+00    1.018511e+02
  2.519246e+00    1.018253e+02
  2.522361e+00    1.021093e+02
  2.525477e+00    1.023061e+02
  2.528593e+00    1.024223e+02
  2.531709e+00    1.021539e+02
  2.534825e+00    1.018646e+02
  2.537941e+00    1.016466e+02
  2.541057e+00    1.014669e+02
  2.544173e+00    1.014286e+02
  2.547289e+00    1.015263e+02
  2.550405e+00    1.015412e+02
  2.553521e+00    1.015861e+02
  2.556637e+00    1.018165e+02
  2.559753e+00    1.020974e+02
  2.562869e+00    1.019861e+02
  2.565985e+00    1.019306e+02
  2.569101e+00    1.021017e+02
  2.572217e+00    1.022456e+02
  2.575333e+00    1.023028e+02
  2.578449e+00    1.025650e+02
  2.581565e+00    1.027879e+02
  2.584680e+00    1.028283e+02
  2.587796e+00    1.030130e+02
  2.590912e+00    1.033172e+02
  2.594028e+00    1.037814e+02
  2.597144e+00    1.039471e+02
  2.600260e+00    1.041929e+02
  2.603376e+00    1.043179e+02
  2.606492e+00    1.044023e+02
  2.609608e+00    1.049402e+02
  2.612724e+00    1.059886e+02
  2.615840e+00    1.070742e+02
  2.618956e+00    1.081401e+02
  2.622072e+00    1.088021e+02
  2.625188e+00    1.086959e+02
  2.628304e+00    1.081208e+02
  2.631420e+00    1.071032e+02
  2.634536e+00    1.063550e+02
  2.637652e+00    1.060396e+02
  2.640768e+00    1.063535e+02
  2.643884e+00    1.074083e+02
  2.646999e+00    1.089465e+02
  2.650115e+00    1.100383e+02
  2.653231e+00    1.098906e+02
  2.656347e+00    1.090928e+02
  2.659463e+00    1.081943e+02
  2.662579e+00    1.073238e+02
  2.665695e+00    1.066957e+02
  2.668811e+00    1.063494e+02
  2.671927e+00    1.060329e+02
  2.675043e+00    1.060085e+02
  2.678159e+00    1.062156e+02
  2.681275e+00    1.063656e+02
  2.684391e+00    1.067654e+02
  2.687507e+00    1.073605e+02
  2.690623e+00    1.086309e+02
  2.693739e+00    1.106908e+02
  2.696855e+00    1.139882e+02
  2.699971e+00    1.184749e+02
  2.703087e+00    1.235601e+02
  2.706203e+00    1.278736e+02
  2.709318e+00    1.298871e+02
  2.712434e+00    1.287893e+02
  2.715550e+00    1.253367e+02
  2.718666e+00    1.209031e+02
  2.721782e+00    1.169628e+02
  2.724898e+00    1.139945e+02
  2.728014e+00    1.124398e+02
  2.731130e+00    1.118747e+02
  2.734246e+00    1.119109e+02
  2.737362e+00    1.118267e+02
  2.740478e+00    1.116851e+02
  2.743594e+00    1.114418e+02
  2.746710e+00    1.110535e+02
  2.749826e+00    1.108278e+02
  2.752942e+00    1.108231e+02
  2.756058e+00    1.110034e+02
  2.759174e+00    1.110077e+02
  2.762290e+00    1.111610e+02
  2.765406e+00    1.117637e+02
  2.768522e+00    1.122410e+02
  2.771637e+00    1.126244e+02
  2.774753e+00    1.132713e+02
  2.777869e+00    1.141128e+02
  2.780985e+00    1.154779e+02
  2.784101e+00    1.169650e+02
  2.787217e+00    1.182423e+02
  2.790333e+00    1.187456e+02
  2.793449e+00    1.186409e+02
  2.796565e+00    1.181439e+02
  2.799681e+00    1.178518e+02
  2.802797e+00    1.178607e+02
  2.805913e+00    1.182332e+02
  2.809029e+00    1.193073e+02
  2.812145e+00    1.219662e+02
  2.815261e+00    1.269917e+02
  2.818377e+00    1.346712e+02
  2.821493e+00    1.446339e+02
  2.824609e+00    1.535835e+02
  2.827725e+00    1.577469e+02
  2.830841e+00    1.550737e+02
  2.833956e+00    1.472160e+02
  2.837072e+00    1.386653e+02
  2.840188e+00    1.328406e+02
  2.843304e+00    1.306311e+02
  2.846420e+00    1.310797e+02
  2.849536e+00    1.323721e+02
  2.852652e+00    1.330487e+02
  2.855768e+00    1.330650e+02
  2.858884e+00    1.317562e+02
  2.862000e+00    1.295966e+02
  2.865116e+00    1.270073e+02
  2.868232e+00    1.250588e+02
  2.871348e+00    1.238186e+02
  2.874464e+00    1.232307e+02
  2.877580e+00    1.232405e+02
  2.880696e+00    1.234149e+02
  2.883812e+00    1.235638e+02
  2.886928e+00    1.236029e+02
  2.890044e+00    1.237630e+02
  2.893160e+00    1.237015e+02
  2.896275e+00    1.234768e+02
  2.899391e+00    1.233026e+02
  2.902507e+00    1.231448e+02
  2.905623e+00    1.228546e+02
  2.908739e+00    1.227963e+02
  2.911855e+00    1.229382e+02
  2.914971e+00    1.233104e+02
  2.918087e+00    1.237883e+02
  2.921203e+00    1.241599e+02
  2.924319e+00    1.246199e+02
  2.927435e+00    1.252854e+02
  2.930551e+00    1.263867e+02
  2.933667e+00    1.279870e+02
  2.936783e+00    1.303737e+02
  2.939899e+00    1.340770e+02
  2.943015e+00    1.405044e+02
  2.946131e+00    1.513884e+02
  2.949247e+00    1.690231e+02
  2.952363e+00    1.935999e+02
  2.955479e+00    2.217582e+02
  2.958594e+00    2.427515e+02
  2.961710e+00    2.457450e+02
  2.964826e+00    2.287365e+02
  2.967942e+00    1.995401e+02
  2.971058e+00    1.714216e+02
  2.974174e+00    1.519007e+02
  2.977290e+00    1.414024e+02
  2.980406e+00    1.366896e+02
  2.983522e+00    1.346457e+02
  2.986638e+00    1.341770e+02
  2.989754e+00    1.342713e+02
  2.992870e+00    1.346962e+02
  2.995986e+00    1.351618e+02
  2.999102e+00    1.356089e+02
  3.002218e+00    1.362385e+02
  3.005334e+00    1.370600e+02
  3.008450e+00    1.379774e+02
  3.011566e+00    1.388858e+02
  3.014682e+00    1.402141e+02
  3.017798e+00    1.417390e+02
  3.020913e+00    1.428934e+02
  3.024029e+00    1.437000e+02
  3.027145e+00    1.436336e+02
  3.030261e+00    1.430626e+02
  3.033377e+00    1.426067e+02
  3.036493e+00    1.424000e+02
  3.039609e+00    1.419065e+02
  3.042725e+00    1.415744e+02
  3.045841e+00    1.417986e+02
  3.048957e+00    1.419150e+02
  3.052073e+00    1.422692e+02
  3.055189e+00    1.428283e+02
  3.058305e+00    1.436911e+02
  3.061421e+00    1.446266e+02
  3.064537e+00    1.456423e+02
  3.067653e+00    1.471806e+02
  3.070769e+00    1.494836e+02
  3.073885e+00    1.521962e+02
  3.077001e+00    1.547181e+02
  3.080117e+00    1.571309e+02
  3.083232e+00    1.586081e+02
  3.086348e+00    1.593211e+02
  3.089464e+00    1.588660e+02
  3.092580e+00    1.579819e+02
  3.095696e+00    1.575027e+02
  3.098812e+00    1.570978e+02
  3.101928e+00    1.573387e+02
  3.105044e+00    1.581813e+02
  3.108160e+00    1.595384e+02
  3.111276e+00    1.609097e+02
  3.114392e+00    1.626837e+02
  3.117508e+00    1.644556e+02
  3.120624e+00    1.661379e+02
  3.123740e+00    1.680305e+02
  3.126856e+00    1.701729e+02
  3.129972e+00    1.728717e+02
  3.133088e+00    1.770222e+02
  3.136204e+00    1.825696e+02
  3.139320e+00    1.925032e+02
  3.142436e+00    2.104631e+02
  3.145551e+00    2.527286e+02
  3.148667e+00    3.395464e+02
  3.151783e+00    5.591472e+02
  3.154899e+00    8.800732e+02
  3.158015e+00    1.368088e+03
  3.161131e+00    1.847799e+03
  3.164247e+00    2.003662e+03
  3.167363e+00    2.071946e+03
  3.170479e+00    1.770557e+03
  3.173595e+00    1.360324e+03
  3.176711e+00    9.193926e+02
  3.179827e+00    5.825056e+02
  3.182943e+00    3.833091e+02
  3.186059e+00    3.009019e+02
  3.189175e+00    2.663559e+02
  3.192291e+00    2.525447e+02
  3.195407e+00    2.453305e+02
  3.198523e+00    2.409876e+02
  3.201639e+00    2.386085e+02
  3.204755e+00    2.387664e+02
  3.207870e+00    2.426191e+02
  3.210986e+00    2.499118e+02
  3.214102e+00    2.590487e+02
  3.217218e+00    2.671619e+02
  3.220334e+00    2.703063e+02
  3.223450e+00    2.655338e+02
  3.226566e+00    2.537846e+02
  3.229682e+00    2.382823e+02
  3.232798e+00    2.234058e+02
  3.235914e+00    2.116354e+02
  3.239030e+00    2.042411e+02
  3.242146e+00    2.008796e+02
  3.245262e+00    1.994088e+02
  3.248378e+00    1.982055e+02
  3.251494e+00    1.964911e+02
  3.254610e+00    1.946150e+02
  3.257726e+00    1.927924e+02
  3.260842e+00    1.912802e+02
  3.263958e+00    1.907157e+02
  3.267074e+00    1.905321e+02
  3.270189e+00    1.908142e+02
  3.273305e+00    1.911337e+02
  3.276421e+00    1.913870e+02
  3.279537e+00    1.912404e+02
  3.282653e+00    1.916613e+02
  3.285769e+00    1.922318e+02
  3.288885e+00    1.929124e+02
  3.292001e+00    1.933721e+02
  3.295117e+00    1.937048e+02
  3.298233e+00    1.938578e+02
  3.301349e+00    1.946068e+02
  3.304465e+00    1.958696e+02
  3.307581e+00    1.979518e+02
  3.310697e+00    2.006624e+02
  3.313813e+00    2.036092e+02
  3.316929e+00    2.058606e+02
  3.320045e+00    2.069142e+02
  3.323161e+00    2.066635e+02
  3.326277e+00    2.058990e+02
  3.329393e+00    2.047695e+02
  3.332508e+00    2.038824e+02
  3.335624e+00    2.036217e+02
  3.338740e+00    2.037518e+02
  3.341856e+00    2.045566e+02
  3.344972e+00    2.056080e+02
  3.348088e+00    2.066018e+02
  3.351204e+00    2.073440e+02
  3.354320e+00    2.083179e+02
  3.357436e+00    2.097179e+02
  3.360552e+00    2.114039e+02
  3.363668e+00    2.130332e+02
  3.366784e+00    2.148959e+02
  3.369900e+00    2.166996e+02
  3.373016e+00    2.186879e+02
  3.376132e+00    2.205125e+02
  3.379248e+00    2.226333e+02
  3.382364e+00    2.252671e+02
  3.385480e+00    2.280448e+02
  3.388596e+00    2.309021e+02
  3.391712e+00    2.342510e+02
  3.394827e+00    2.379251e+02
  3.397943e+00    2.414613e+02
  3.401059e+00    2.451706e+02
  3.404175e+00    2.489253e+02
  3.407291e+00    2.532667e+02
  3.410407e+00    2.577621e+02
  3.413523e+00    2.628562e+02
  3.416639e+00    2.694034e+02
  3.419755e+00    2.785181e+02
  3.422871e+00    2.910387e+02
  3.425987e+00    3.155786e+02
  3.429103e+00    3.616818e+02
  3.432219e+00    4.711699e+02
  3.435335e+00    6.671439e+02
  3.438451e+00    1.076891e+03
  3.441567e+00    1.493841e+03
  3.444683e+00    1.819842e+03
  3.447799e+00    1.867337e+03
  3.450915e+00    1.618848e+03
  3.454031e+00    1.373319e+03
  3.457146e+00    1.135016e+03
  3.460262e+00    9.368690e+02
  3.463378e+00    7.856564e+02
  3.466494e+00    8.830157e+02
  3.469610e+00    1.121391e+03
  3.472726e+00    1.635491e+03
  3.475842e+00    2.493691e+03
  3.478958e+00    3.611673e+03
  3.482074e+00    4.710842e+03
  3.485190e+00    5.425847e+03
  3.488306e+00    5.561209e+03
  3.491422e+00    5.403205e+03
  3.494538e+00    5.346604e+03
  3.497654e+00    5.668161e+03
  3.500770e+00    6.069723e+03
  3.503886e+00    6.086058e+03
  3.507002e+00    5.398475e+03
  3.510118e+00    4.139851e+03
  3.513234e+00    2.756794e+03
  3.516350e+00    1.679311e+03
  3.519465e+00    1.025006e+03
  3.522581e+00    6.994135e+02
  3.525697e+00    5.483442e+02
  3.528813e+00    4.813127e+02
  3.531929e+00    4.524152e+02
  3.535045e+00    4.412905e+02
  3.538161e+00    4.351099e+02
  3.541277e+00    4.251304e+02
  3.544393e+00    4.087323e+02
  3.547509e+00    3.882391e+02
  3.550625e+00    3.691625e+02
  3.553741e+00    3.561620e+02
  3.556857e+00    3.488776e+02
  3.559973e+00    3.466099e+02
  3.563089e+00    3.482472e+02
  3.566205e+00    3.542660e+02
  3.569321e+00    3.644732e+02
  3.572437e+00    3.798709e+02
  3.575553e+00    4.040120e+02
  3.578669e+00    4.477393e+02
  3.581784e+00    5.355018e+02
  3.584900e+00    7.322426e+02
  3.588016e+00    1.180275e+03
  3.591132e+00    2.175708e+03
  3.594248e+00    3.712866e+03
  3.597364e+00    5.803798e+03
  3.600480e+00    7.415019e+03
  3.603596e+00    8.121196e+03
  3.606712e+00    7.536812e+03
  3.609828e+00    6.252066e+03
  3.612944e+00    4.742040e+03
  3.616060e+00    3.115408e+03
  3.619176e+00    1.825790e+03
  3.622292e+00    1.125896e+03
  3.625408e+00    7.765964e+02
  3.628524e+00    6.346127e+02
  3.631640e+00    5.710767e+02
  3.634756e+00    5.364426e+02
  3.637872e+00    5.137260e+02
  3.640988e+00    5.006170e+02
  3.644103e+00    4.980379e+02
  3.647219e+00    5.088880e+02
  3.650335e+00    5.334946e+02
  3.653451e+00    5.658271e+02
  3.656567e+00    5.926420e+02
  3.659683e+00    5.994951e+02
  3.662799e+00    5.780342e+02
  3.665915e+00    5.305559e+02
  3.669031e+00    4.672693e+02
  3.672147e+00    4.018305e+02
  3.675263e+00    3.450207e+02
  3.678379e+00    3.010627e+02
  3.681495e+00    2.715935e+02
  3.684611e+00    2.536565e+02
  3.687727e+00    2.432099e+02
  3.690843e+00    2.370808e+02
  3.693959e+00    2.329031e+02
  3.697075e+00    2.298907e+02
  3.700191e+00    2.268983e+02
  3.703307e+00    2.240666e+02
  3.706422e+00    2.217628e+02
  3.709538e+00    2.201188e+02
  3.712654e+00    2.191770e+02
  3.715770e+00    2.187274e+02
  3.718886e+00    2.193246e+02
  3.722002e+00    2.219956e+02
  3.725118e+00    2.292338e+02
  3.728234e+00    2.486813e+02
  3.731350e+00    2.949135e+02
  3.734466e+00    3.945774e+02
  3.737582e+00    5.677891e+02
  3.740698e+00    8.059031e+02
  3.743814e+00    1.038807e+03
  3.746930e+00    1.162695e+03
  3.750046e+00    1.108508e+03
  3.753162e+00    9.078602e+02
  3.756278e+00    6.604803e+02
  3.759394e+00    4.470164e+02
  3.762510e+00    3.148505e+02
  3.765626e+00    2.476915e+02
  3.768741e+00    2.171356e+02
  3.771857e+00    2.027210e+02
  3.774973e+00    1.953587e+02
  3.778089e+00    1.909593e+02
  3.781205e+00    1.879813e+02
  3.784321e+00    1.856490e+02
  3.787437e+00    1.839299e+02
  3.790553e+00    1.826534e+02
  3.793669e+00    1.816954e+02
  3.796785e+00    1.811935e+02
  3.799901e+00    1.805969e+02
  3.803017e+00    1.804204e+02
  3.806133e+00    1.805394e+02
  3.809249e+00    1.823189e+02
  3.812365e+00    1.866879e+02
  3.815481e+00    1.951351e+02
  3.818597e+00    2.092860e+02
  3.821713e+00    2.297268e+02
  3.824829e+00    2.535123e+02
  3.827945e+00    2.752119e+02
  3.831060e+00    2.882224e+02
  3.834176e+00    2.881571e+02
  3.837292e+00    2.756644e+02
  3.840408e+00    2.550058e+02
  3.843524e+00    2.322039e+02
  3.846640e+00    2.121156e+02
  3.849756e+00    1.964933e+02
  3.852872e+00    1.855004e+02
  3.855988e+00    1.779581e+02
  3.859104e+00    1.735520e+02
  3.862220e+00    1.712244e+02
  3.865336e+00    1.699519e+02
  3.868452e+00    1.687197e+02
  3.871568e+00    1.671860e+02
  3.874684e+00    1.654429e+02
  3.877800e+00    1.633896e+02
  3.880916e+00    1.614044e+02
  3.884032e+00    1.597218e+02
  3.887148e+00    1.583351e+02
  3.890264e+00    1.571262e+02
  3.893379e+00    1.564348e+02
  3.896495e+00    1.560947e+02
  3.899611e+00    1.555803e+02
  3.902727e+00    1.550277e+02
  3.905843e+00    1.546271e+02
  3.908959e+00    1.543841e+02
  3.912075e+00    1.538274e+02
  3.915191e+00    1.533358e+02
  3.918307e+00    1.531588e+02
  3.921423e+00    1.532043e+02
  3.924539e+00    1.530701e+02
  3.927655e+00    1.529577e+02
  3.930771e+00    1.531548e+02
  3.933887e+00    1.538919e+02
  3.937003e+00    1.548046e+02
  3.940119e+00    1.561986e+02
  3.943235e+00    1.588057e+02
  3.946351e+00    1.636494e+02
  3.949467e+00    1.702986e+02
  3.952583e+00    1.780437e+02
  3.955698e+00    1.853902e+02
  3.958814e+00    1.917597e+02
  3.961930e+00    1.979698e+02
  3.965046e+00    2.058198e+02
  3.968162e+00    2.190329e+02
  3.971278e+00    2.398929e+02
  3.974394e+00    2.668329e+02
  3.977510e+00    2.933825e+02
  3.980626e+00    3.092052e+02
  3.983742e+00    3.069709e+02
  3.986858e+00    2.857169e+02
  3.989974e+00    2.533298e+02
  3.993090e+00    2.208353e+02
  3.996206e+00    1.976509e+02
  3.999322e+00    1.889525e+02
  4.002438e+00    1.947338e+02
  4.005554e+00    2.128058e+02
  4.008670e+00    2.398010e+02
  4.011786e+00    2.677648e+02
  4.014902e+00    2.875652e+02
  4.018017e+00    2.915823e+02
  4.021133e+00    2.791031e+02
  4.024249e+00    2.573263e+02
  4.027365e+00    2.351425e+02
  4.030481e+00    2.202943e+02
  4.033597e+00    2.126177e+02
  4.036713e+00    2.095733e+02
  4.039829e+00    2.076214e+02
  4.042945e+00    2.046098e+02
  4.046061e+00    2.007673e+02
  4.049177e+00    1.989178e+02
  4.052293e+00    2.033926e+02
  4.055409e+00    2.161705e+02
  4.058525e+00    2.359452e+02
  4.061641e+00    2.531498e+02
  4.064757e+00    2.587765e+02
  4.067873e+00    2.486566e+02
  4.070989e+00    2.265645e+02
  4.074105e+00    2.024555e+02
  4.077221e+00    1.838640e+02
  4.080336e+00    1.738973e+02
  4.083452e+00    1.701369e+02
  4.086568e+00    1.683814e+02
  4.089684e+00    1.653790e+02
  4.092800e+00    1.600115e+02
  4.095916e+00    1.531784e+02
  4.099032e+00    1.471145e+02
  4.102148e+00    1.428490e+02
  4.105264e+00    1.404019e+02
  4.108380e+00    1.387080e+02
  4.111496e+00    1.378676e+02
  4.114612e+00    1.376552e+02
  4.117728e+00    1.376487e+02
  4.120844e+00    1.375284e+02
  4.123960e+00    1.373105e+02
  4.127076e+00    1.372017e+02
  4.130192e+00    1.374440e+02
  4.133308e+00    1.377217e+02
  4.136424e+00    1.382132e+02
  4.139540e+00    1.385878e+02
  4.142655e+00    1.391250e+02
  4.145771e+00    1.396902e+02
  4.148887e+00    1.405121e+02
  4.152003e+00    1.420512e+02
  4.155119e+00    1.442945e+02
  4.158235e+00    1.480764e+02
  4.161351e+00    1.549491e+02
  4.164467e+00    1.686127e+02
  4.167583e+00    1.975808e+02
  4.170699e+00    2.588395e+02
  4.173815e+00    3.811909e+02
  4.176931e+00    5.835384e+02
  4.180047e+00    8.678357e+02
  4.183163e+00    1.161490e+03
  4.186279e+00    1.370394e+03
  4.189395e+00    1.395207e+03
  4.192511e+00    1.226579e+03
  4.195627e+00    9.371356e+02
  4.198743e+00    6.364761e+02
  4.201858e+00    4.132734e+02
  4.204974e+00    2.761912e+02
  4.208090e+00    2.064212e+02
  4.211206e+00    1.715223e+02
  4.214322e+00    1.547177e+02
  4.217438e+00    1.461727e+02
  4.220554e+00    1.412840e+02
  4.223670e+00    1.383213e+02
  4.226786e+00    1.363531e+02
  4.229902e+00    1.351415e+02
  4.233018e+00    1.343187e+02
  4.236134e+00    1.335588e+02
  4.239250e+00    1.327403e+02
  4.242366e+00    1.318111e+02
  4.245482e+00    1.308482e+02
  4.248598e+00    1.297064e+02
  4.251714e+00    1.289411e+02
  4.254830e+00    1.284871e+02
  4.257946e+00    1.280810e+02
  4.261062e+00    1.277782e+02
  4.264177e+00    1.275594e+02
  4.267293e+00    1.273364e+02
  4.270409e+00    1.271950e+02
  4.273525e+00    1.269186e+02
  4.276641e+00    1.261604e+02
  4.279757e+00    1.259613e+02
  4.282873e+00    1.264976e+02
  4.285989e+00    1.264779e+02
  4.289105e+00    1.265115e+02
  4.292221e+00    1.266896e+02
  4.295337e+00    1.273684e+02
  4.298453e+00    1.288720e+02
  4.301569e+00    1.314001e+02
  4.304685e+00    1.345347e+02
  4.307801e+00    1.368570e+02
  4.310917e+00    1.373663e+02
  4.314033e+00    1.356509e+02
  4.317149e+00    1.323588e+02
  4.320265e+00    1.284292e+02
  4.323381e+00    1.247745e+02
  4.326496e+00    1.222928e+02
  4.329612e+00    1.213236e+02
  4.332728e+00    1.207952e+02
  4.335844e+00    1.203110e+02
  4.338960e+00    1.199627e+02
  4.342076e+00    1.195840e+02
  4.345192e+00    1.194207e+02
  4.348308e+00    1.190657e+02
  4.351424e+00    1.186817e+02
  4.354540e+00    1.185599e+02
  4.357656e+00    1.185991e+02
  4.360772e+00    1.182995e+02
  4.363888e+00    1.177895e+02
  4.367004e+00    1.175939e+02
  4.370120e+00    1.176778e+02
  4.373236e+00    1.175732e+02
  4.376352e+00    1.174501e+02
  4.379468e+00    1.173571e+02
  4.382584e+00    1.173271e+02
  4.385700e+00    1.172691e+02
  4.388815e+00    1.171284e+02
  4.391931e+00    1.168913e+02
  4.395047e+00    1.169384e+02
  4.398163e+00    1.170271e+02
  4.401279e+00    1.171974e+02
  4.404395e+00    1.172266e+02
  4.407511e+00    1.170480e+02
  4.410627e+00    1.172656e+02
  4.413743e+00    1.173597e+02
  4.416859e+00    1.179195e+02
  4.419975e+00    1.187252e+02
  4.423091e+00    1.192565e+02
  4.426207e+00    1.195409e+02
  4.429323e+00    1.197526e+02
  4.432439e+00    1.198602e+02
  4.435555e+00    1.197016e+02
  4.438671e+00    1.191444e+02
  4.441787e+00    1.188658e+02
  4.444903e+00    1.187468e+02
  4.448019e+00    1.187931e+02
  4.451134e+00    1.185685e+02
  4.454250e+00    1.182344e+02
  4.457366e+00    1.181535e+02
  4.460482e+00    1.179614e+02
  4.463598e+00    1.178661e+02
  4.466714e+00    1.178087e+02
  4.469830e+00    1.179207e+02
  4.472946e+00    1.183807e+02
  4.476062e+00    1.196381e+02
  4.479178e+00    1.215124e+02
  4.482294e+00    1.238562e+02
  4.485410e+00    1.272200e+02
  4.488526e+00    1.309169e+02
  4.491642e+00    1.339478e+02
  4.494758e+00    1.355983e+02
  4.497874e+00    1.357630e+02
  4.500990e+00    1.343343e+02
  4.504106e+00    1.316391e+02
  4.507222e+00    1.282596e+02
  4.510338e+00    1.249586e+02
  4.513453e+00    1.221844e+02
  4.516569e+00    1.201780e+02
  4.519685e+00    1.186443e+02
  4.522801e+00    1.170827e+02
  4.525917e+00    1.162206e+02
  4.529033e+00    1.162078e+02
  4.532149e+00    1.162348e+02
  4.535265e+00    1.163102e+02
  4.538381e+00    1.161688e+02
  4.541497e+00    1.166903e+02
  4.544613e+00    1.174341e+02
  4.547729e+00    1.183826e+02
  4.550845e+00    1.196541e+02
  4.553961e+00    1.207602e+02
  4.557077e+00    1.211507e+02
  4.560193e+00    1.208855e+02
  4.563309e+00    1.203479e+02
  4.566425e+00    1.207195e+02
  4.569541e+00    1.220846e+02
  4.572657e+00    1.253840e+02
  4.575772e+00    1.312795e+02
  4.578888e+00    1.406862e+02
  4.582004e+00    1.524288e+02
  4.585120e+00    1.636136e+02
  4.588236e+00    1.695292e+02
  4.591352e+00    1.678518e+02
  4.594468e+00    1.603415e+02
  4.597584e+00    1.498960e+02
  4.600700e+00    1.401479e+02
  4.603816e+00    1.327900e+02
  4.606932e+00    1.282547e+02
  4.610048e+00    1.252871e+02
  4.613164e+00    1.236236e+02
  4.616280e+00    1.226963e+02
  4.619396e+00    1.221997e+02
  4.622512e+00    1.221952e+02
  4.625628e+00    1.227044e+02
  4.628744e+00    1.236682e+02
  4.631860e+00    1.244710e+02
  4.634976e+00    1.250477e+02
  4.638091e+00    1.257021e+02
  4.641207e+00    1.266827e+02
  4.644323e+00    1.279335e+02
  4.647439e+00    1.297412e+02
  4.650555e+00    1.324496e+02
  4.653671e+00    1.367477e+02
  4.656787e+00    1.444410e+02
  4.659903e+00    1.613784e+02
  4.663019e+00    1.987941e+02
  4.666135e+00    2.616800e+02
  4.669251e+00    3.538389e+02
  4.672367e+00    4.647788e+02
  4.675483e+00    5.888172e+02
  4.678599e+00    6.828263e+02
  4.681715e+00    7.115107e+02
  4.684831e+00    6.686654e+02
  4.687947e+00    5.703245e+02
  4.691063e+00    4.706161e+02
  4.694179e+00    3.534606e+02
  4.697295e+00    2.682538e+02
  4.700410e+00    2.084624e+02
  4.703526e+00    1.804879e+02
  4.706642e+00    1.650566e+02
  4.709758e+00    1.584431e+02
  4.712874e+00    1.546191e+02
  4.715990e+00    1.523055e+02
  4.719106e+00    1.508317e+02
  4.722222e+00    1.504187e+02
  4.725338e+00    1.515797e+02
  4.728454e+00    1.538985e+02
  4.731570e+00    1.574405e+02
  4.734686e+00    1.607906e+02
  4.737802e+00    1.631196e+02
  4.740918e+00    1.631071e+02
  4.744034e+00    1.607883e+02
  4.747150e+00    1.564509e+02
  4.750266e+00    1.511531e+02
  4.753382e+00    1.465597e+02
  4.756498e+00    1.446089e+02
  4.759614e+00    1.474244e+02
  4.762729e+00    1.574834e+02
  4.765845e+00    1.758957e+02
  4.768961e+00    2.010172e+02
  4.772077e+00    2.251899e+02
  4.775193e+00    2.396440e+02
  4.778309e+00    2.377975e+02
  4.781425e+00    2.201397e+02
  4.784541e+00    1.950866e+02
  4.787657e+00    1.704703e+02
  4.790773e+00    1.521928e+02
  4.793889e+00    1.405991e+02
  4.797005e+00    1.341002e+02
  4.800121e+00    1.303973e+02
  4.803237e+00    1.280688e+02
  4.806353e+00    1.261847e+02
  4.809469e+00    1.244512e+02
  4.812585e+00    1.228163e+02
  4.815701e+00    1.216797e+02
  4.818817e+00    1.208740e+02
  4.821933e+00    1.204518e+02
  4.825048e+00    1.201781e+02
  4.828164e+00    1.203985e+02
  4.831280e+00    1.207189e+02
  4.834396e+00    1.211734e+02
  4.837512e+00    1.214721e+02
  4.840628e+00    1.215717e+02
  4.843744e+00    1.216162e+02
  4.846860e+00    1.218805e+02
  4.849976e+00    1.219922e+02
  4.853092e+00    1.218618e+02
  4.856208e+00    1.216877e+02
  4.859324e+00    1.213935e+02
  4.862440e+00    1.212546e+02
  4.865556e+00    1.213885e+02
  4.868672e+00    1.221300e+02
  4.871788e+00    1.234392e+02
  4.874904e+00    1.254799e+02
  4.878020e+00    1.278404e+02
  4.881136e+00    1.301763e+02
  4.884252e+00    1.319192e+02
  4.887367e+00    1.323114e+02
  4.890483e+00    1.313948e+02
  4.893599e+00    1.297163e+02
  4.896715e+00    1.281911e+02
  4.899831e+00    1.276129e+02
  4.902947e+00    1.284305e+02
  4.906063e+00    1.318962e+02
  4.909179e+00    1.411227e+02
  4.912295e+00    1.609026e+02
  4.915411e+00    2.030634e+02
  4.918527e+00    2.788927e+02
  4.921643e+00    3.848206e+02
  4.924759e+00    4.953737e+02
  4.927875e+00    5.776111e+02
  4.930991e+00    6.095288e+02
  4.934107e+00    5.822688e+02
  4.937223e+00    5.183716e+02
  4.940339e+00    4.364610e+02
  4.943455e+00    3.436662e+02
  4.946571e+00    2.646540e+02
  4.949686e+00    2.062396e+02
  4.952802e+00    1.666912e+02
  4.955918e+00    1.456982e+02
  4.959034e+00    1.349098e+02
