# == pyFAI calibration ==
# SplineFile: None
# PixelSize: 2.000e-04, 2.000e-04 m
# PONI: 1.995e-01, 2.016e-01 m
# Distance Sample to Detector: 1.79502286468 m
# Rotations: -0.004483 0.004646 0.000019 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 1795.060 mm
# Center: x=1048.052, y=1039.198 pix
# Tilt: 0.370 deg  TiltPlanRot: 46.021 deg
# 
# Wavelength: 1.4235e-11
# Polarization factor: None
# Normalization factor: 1.0
# --> /Volumes/desy/desy_2018/TiAlNi/TiAlNi_1-00051.txt
#       2th_deg             I 
  4.687947e+00    1.373266e+02
  4.691063e+00    1.539002e+02
  4.694179e+00    1.831538e+02
  4.697295e+00    2.366455e+02
  4.700410e+00    3.399007e+02
  4.703526e+00    5.251184e+02
  4.706642e+00    8.282261e+02
  4.709758e+00    1.234446e+03
  4.712874e+00    1.685969e+03
  4.715990e+00    2.050495e+03
  4.719106e+00    2.251389e+03
  4.722222e+00    2.240208e+03
  4.725338e+00    2.044272e+03
  4.728454e+00    1.727965e+03
  4.731570e+00    1.342550e+03
  4.734686e+00    9.751117e+02
  4.737802e+00    6.590980e+02
  4.740918e+00    4.353120e+02
  4.744034e+00    2.922217e+02
  4.747150e+00    2.135954e+02
  4.750266e+00    1.697992e+02
  4.753382e+00    1.457282e+02
  4.756498e+00    1.312054e+02
  4.759614e+00    1.222183e+02
  4.762729e+00    1.158529e+02
  4.765845e+00    1.112155e+02
  4.768961e+00    1.077768e+02
  4.772077e+00    1.050829e+02
  4.775193e+00    1.027593e+02
  4.778309e+00    1.008973e+02
  4.781425e+00    9.913892e+01
  4.784541e+00    9.783697e+01
  4.787657e+00    9.648170e+01
  4.790773e+00    9.508720e+01
  4.793889e+00    9.363138e+01
  4.797005e+00    9.272417e+01
  4.800121e+00    9.197076e+01
  4.803237e+00    9.123534e+01
  4.806353e+00    9.046782e+01
  4.809469e+00    8.984259e+01
  4.812585e+00    8.908280e+01
  4.815701e+00    8.817122e+01
  4.818817e+00    8.737342e+01
  4.821933e+00    8.663322e+01
  4.825048e+00    8.626989e+01
  4.828164e+00    8.579861e+01
  4.831280e+00    8.548370e+01
  4.834396e+00    8.520752e+01
  4.837512e+00    8.511173e+01
  4.840628e+00    8.479375e+01
  4.843744e+00    8.448235e+01
  4.846860e+00    8.403223e+01
  4.849976e+00    8.373712e+01
  4.853092e+00    8.346807e+01
  4.856208e+00    8.326987e+01
  4.859324e+00    8.303357e+01
  4.862440e+00    8.304140e+01
  4.865556e+00    8.310353e+01
  4.868672e+00    8.285959e+01
  4.871788e+00    8.247632e+01
  4.874904e+00    8.230109e+01
  4.878020e+00    8.200576e+01
  4.881136e+00    8.163889e+01
  4.884252e+00    8.160890e+01
  4.887367e+00    8.158678e+01
  4.890483e+00    8.137510e+01
  4.893599e+00    8.129961e+01
  4.896715e+00    8.135078e+01
  4.899831e+00    8.124604e+01
  4.902947e+00    8.092746e+01
  4.906063e+00    8.065101e+01
  4.909179e+00    8.057044e+01
  4.912295e+00    8.087539e+01
  4.915411e+00    8.095010e+01
  4.918527e+00    8.091428e+01
  4.921643e+00    8.090452e+01
  4.924759e+00    8.096955e+01
  4.927875e+00    8.095581e+01
  4.930991e+00    8.078354e+01
  4.934107e+00    8.067032e+01
  4.937223e+00    8.058876e+01
  4.940339e+00    8.071835e+01
  4.943455e+00    8.098631e+01
  4.946571e+00    8.127757e+01
  4.949686e+00    8.143365e+01
  4.952802e+00    8.168330e+01
  4.955918e+00    8.194447e+01
  4.959034e+00    8.208324e+01
  4.962150e+00    8.212458e+01
  4.965266e+00    8.189309e+01
  4.968382e+00    8.170779e+01
  4.971498e+00    8.142554e+01
  4.974614e+00    8.110928e+01
  4.977730e+00    8.079051e+01
  4.980846e+00    8.046866e+01
  4.983962e+00    8.037326e+01
  4.987078e+00    8.038173e+01
  4.990194e+00    8.050287e+01
  4.993310e+00    8.057970e+01
  4.996426e+00    8.073849e+01
  4.999542e+00    8.082413e+01
  5.002658e+00    8.075680e+01
  5.005774e+00    8.088749e+01
  5.008890e+00    8.101227e+01
  5.012005e+00    8.114941e+01
  5.015121e+00    8.120554e+01
  5.018237e+00    8.116511e+01
  5.021353e+00    8.123798e+01
  5.024469e+00    8.135175e+01
  5.027585e+00    8.142909e+01
  5.030701e+00    8.146074e+01
  5.033817e+00    8.137979e+01
  5.036933e+00    8.124178e+01
  5.040049e+00    8.115721e+01
  5.043165e+00    8.122020e+01
  5.046281e+00    8.140271e+01
  5.049397e+00    8.128812e+01
  5.052513e+00    8.134205e+01
  5.055629e+00    8.159830e+01
  5.058745e+00    8.180914e+01
  5.061861e+00    8.195747e+01
  5.064977e+00    8.211319e+01
  5.068093e+00    8.206118e+01
  5.071209e+00    8.220591e+01
  5.074324e+00    8.246919e+01
  5.077440e+00    8.281968e+01
  5.080556e+00    8.324659e+01
  5.083672e+00    8.363438e+01
  5.086788e+00    8.411769e+01
  5.089904e+00    8.418253e+01
  5.093020e+00    8.389999e+01
  5.096136e+00    8.349949e+01
  5.099252e+00    8.281353e+01
  5.102368e+00    8.224648e+01
  5.105484e+00    8.188342e+01
  5.108600e+00    8.165907e+01
  5.111716e+00    8.126337e+01
  5.114832e+00    8.108378e+01
  5.117948e+00    8.101379e+01
  5.121064e+00    8.093223e+01
  5.124180e+00    8.089869e+01
  5.127296e+00    8.095211e+01
  5.130412e+00    8.103511e+01
  5.133528e+00    8.111534e+01
  5.136643e+00    8.117036e+01
  5.139759e+00    8.108443e+01
  5.142875e+00    8.106360e+01
  5.145991e+00    8.109866e+01
  5.149107e+00    8.128593e+01
  5.152223e+00    8.136165e+01
  5.155339e+00    8.137654e+01
  5.158455e+00    8.124847e+01
  5.161571e+00    8.112377e+01
  5.164687e+00    8.107209e+01
  5.167803e+00    8.124678e+01
  5.170919e+00    8.149862e+01
  5.174035e+00    8.161145e+01
  5.177151e+00    8.147900e+01
  5.180267e+00    8.126574e+01
  5.183383e+00    8.125361e+01
  5.186499e+00    8.158899e+01
  5.189615e+00    8.186962e+01
  5.192731e+00    8.204366e+01
  5.195847e+00    8.207417e+01
  5.198962e+00    8.190025e+01
  5.202078e+00    8.201672e+01
  5.205194e+00    8.217432e+01
  5.208310e+00    8.228734e+01
  5.211426e+00    8.242633e+01
  5.214542e+00    8.274770e+01
  5.217658e+00    8.285932e+01
  5.220774e+00    8.282574e+01
  5.223890e+00    8.287421e+01
  5.227006e+00    8.289407e+01
  5.230122e+00    8.298344e+01
  5.233238e+00    8.290057e+01
  5.236354e+00    8.296402e+01
  5.239470e+00    8.307165e+01
  5.242586e+00    8.326157e+01
  5.245702e+00    8.326625e+01
  5.248818e+00    8.332719e+01
  5.251934e+00    8.335477e+01
  5.255050e+00    8.359109e+01
  5.258166e+00    8.363262e+01
  5.261281e+00    8.364441e+01
  5.264397e+00    8.401073e+01
  5.267513e+00    8.422456e+01
  5.270629e+00    8.440668e+01
  5.273745e+00    8.448173e+01
  5.276861e+00    8.428954e+01
  5.279977e+00    8.426253e+01
  5.283093e+00    8.455081e+01
  5.286209e+00    8.481474e+01
  5.289325e+00    8.478360e+01
  5.292441e+00    8.487138e+01
  5.295557e+00    8.480684e+01
  5.298673e+00    8.490771e+01
  5.301789e+00    8.502752e+01
  5.304905e+00    8.528536e+01
  5.308021e+00    8.530780e+01
  5.311137e+00    8.534542e+01
  5.314253e+00    8.550680e+01
  5.317369e+00    8.586301e+01
  5.320485e+00    8.599120e+01
  5.323600e+00    8.626218e+01
  5.326716e+00    8.642297e+01
  5.329832e+00    8.664835e+01
  5.332948e+00    8.663371e+01
  5.336064e+00    8.679374e+01
  5.339180e+00    8.695856e+01
  5.342296e+00    8.717826e+01
  5.345412e+00    8.754400e+01
  5.348528e+00    8.786832e+01
  5.351644e+00    8.806634e+01
  5.354760e+00    8.824878e+01
  5.357876e+00    8.831413e+01
  5.360992e+00    8.851827e+01
  5.364108e+00    8.870609e+01
  5.367224e+00    8.893282e+01
  5.370340e+00    8.930125e+01
  5.373456e+00    8.978459e+01
  5.376572e+00    9.032830e+01
  5.379688e+00    9.064538e+01
  5.382804e+00    9.108904e+01
  5.385919e+00    9.155189e+01
  5.389035e+00    9.205873e+01
  5.392151e+00    9.249525e+01
  5.395267e+00    9.279179e+01
  5.398383e+00    9.325404e+01
  5.401499e+00    9.372301e+01
  5.404615e+00    9.427866e+01
  5.407731e+00    9.464281e+01
  5.410847e+00    9.516599e+01
  5.413963e+00    9.588464e+01
  5.417079e+00    9.675549e+01
  5.420195e+00    9.715464e+01
  5.423311e+00    9.775070e+01
  5.426427e+00    9.859682e+01
  5.429543e+00    9.949166e+01
  5.432659e+00    1.002759e+02
  5.435775e+00    1.011603e+02
  5.438891e+00    1.020983e+02
  5.442007e+00    1.031858e+02
  5.445123e+00    1.043975e+02
  5.448238e+00    1.057604e+02
  5.451354e+00    1.073164e+02
  5.454470e+00    1.087518e+02
  5.457586e+00    1.105204e+02
  5.460702e+00    1.123426e+02
  5.463818e+00    1.144470e+02
  5.466934e+00    1.167554e+02
  5.470050e+00    1.195623e+02
  5.473166e+00    1.230590e+02
  5.476282e+00    1.271813e+02
  5.479398e+00    1.326787e+02
  5.482514e+00    1.396167e+02
  5.485630e+00    1.487074e+02
  5.488746e+00    1.609971e+02
  5.491862e+00    1.798201e+02
  5.494978e+00    2.085857e+02
  5.498094e+00    2.573057e+02
  5.501210e+00    3.392516e+02
  5.504326e+00    4.826815e+02
  5.507442e+00    7.091064e+02
  5.510557e+00    1.051722e+03
  5.513673e+00    1.470014e+03
  5.516789e+00    1.909696e+03
  5.519905e+00    2.244420e+03
  5.523021e+00    2.417996e+03
  5.526137e+00    2.413529e+03
  5.529253e+00    2.271313e+03
  5.532369e+00    2.036354e+03
  5.535485e+00    1.717704e+03
  5.538601e+00    1.356559e+03
  5.541717e+00    9.804284e+02
  5.544833e+00    6.761028e+02
  5.547949e+00    4.560956e+02
  5.551065e+00    3.231151e+02
  5.554181e+00    2.452281e+02
  5.557297e+00    2.018218e+02
  5.560413e+00    1.753522e+02
  5.563529e+00    1.587470e+02
  5.566645e+00    1.476910e+02
  5.569761e+00    1.399944e+02
  5.572876e+00    1.341100e+02
  5.575992e+00    1.295448e+02
  5.579108e+00    1.258577e+02
  5.582224e+00    1.228826e+02
  5.585340e+00    1.206060e+02
  5.588456e+00    1.187268e+02
  5.591572e+00    1.170918e+02
  5.594688e+00    1.155799e+02
  5.597804e+00    1.142266e+02
  5.600920e+00    1.131029e+02
  5.604036e+00    1.121209e+02
  5.607152e+00    1.113160e+02
  5.610268e+00    1.106400e+02
  5.613384e+00    1.100115e+02
  5.616500e+00    1.095494e+02
  5.619616e+00    1.091417e+02
  5.622732e+00    1.087901e+02
  5.625848e+00    1.084631e+02
  5.628964e+00    1.084158e+02
  5.632080e+00    1.083671e+02
  5.635195e+00    1.082509e+02
  5.638311e+00    1.082793e+02
  5.641427e+00    1.088295e+02
  5.644543e+00    1.095442e+02
  5.647659e+00    1.104341e+02
  5.650775e+00    1.117640e+02
  5.653891e+00    1.138443e+02
  5.657007e+00    1.179123e+02
  5.660123e+00    1.260398e+02
  5.663239e+00    1.427849e+02
  5.666355e+00    1.799216e+02
  5.669471e+00    2.547569e+02
  5.672587e+00    3.852809e+02
  5.675703e+00    5.739182e+02
  5.678819e+00    7.841228e+02
  5.681935e+00    9.734474e+02
  5.685051e+00    1.058517e+03
  5.688167e+00    1.032046e+03
  5.691283e+00    8.846159e+02
  5.694399e+00    6.608666e+02
  5.697514e+00    4.473040e+02
  5.700630e+00    2.873416e+02
  5.703746e+00    1.950929e+02
  5.706862e+00    1.489935e+02
  5.709978e+00    1.282869e+02
  5.713094e+00    1.180516e+02
  5.716210e+00    1.127956e+02
  5.719326e+00    1.094987e+02
  5.722442e+00    1.073164e+02
  5.725558e+00    1.056684e+02
  5.728674e+00    1.045887e+02
  5.731790e+00    1.037807e+02
  5.734906e+00    1.030651e+02
  5.738022e+00    1.023604e+02
  5.741138e+00    1.020041e+02
  5.744254e+00    1.013758e+02
  5.747370e+00    1.009635e+02
  5.750486e+00    1.005234e+02
  5.753602e+00    1.002590e+02
  5.756718e+00    9.975337e+01
  5.759833e+00    9.910617e+01
  5.762949e+00    9.858472e+01
  5.766065e+00    9.831373e+01
  5.769181e+00    9.820982e+01
  5.772297e+00    9.812964e+01
  5.775413e+00    9.819316e+01
  5.778529e+00    9.799086e+01
  5.781645e+00    9.771866e+01
  5.784761e+00    9.745424e+01
  5.787877e+00    9.761465e+01
  5.790993e+00    9.765444e+01
  5.794109e+00    9.764202e+01
  5.797225e+00    9.736214e+01
  5.800341e+00    9.696682e+01
  5.803457e+00    9.671848e+01
  5.806573e+00    9.658404e+01
  5.809689e+00    9.666977e+01
  5.812805e+00    9.663419e+01
  5.815921e+00    9.659254e+01
  5.819037e+00    9.649307e+01
  5.822152e+00    9.626745e+01
  5.825268e+00    9.596942e+01
  5.828384e+00    9.560321e+01
  5.831500e+00    9.531102e+01
  5.834616e+00    9.520694e+01
  5.837732e+00    9.520066e+01
  5.840848e+00    9.527507e+01
  5.843964e+00    9.537762e+01
  5.847080e+00    9.552042e+01
  5.850196e+00    9.563758e+01
  5.853312e+00    9.551872e+01
  5.856428e+00    9.527294e+01
  5.859544e+00    9.525259e+01
  5.862660e+00    9.534965e+01
  5.865776e+00    9.524969e+01
  5.868892e+00    9.510199e+01
  5.872008e+00    9.516460e+01
  5.875124e+00    9.546187e+01
  5.878240e+00    9.554065e+01
  5.881356e+00    9.555633e+01
  5.884471e+00    9.530678e+01
  5.887587e+00    9.533959e+01
  5.890703e+00    9.548693e+01
  5.893819e+00    9.585143e+01
  5.896935e+00    9.602899e+01
  5.900051e+00    9.615739e+01
  5.903167e+00    9.612476e+01
  5.906283e+00    9.629646e+01
  5.909399e+00    9.651698e+01
  5.912515e+00    9.671017e+01
  5.915631e+00    9.689261e+01
  5.918747e+00    9.701571e+01
  5.921863e+00    9.702378e+01
  5.924979e+00    9.683354e+01
  5.928095e+00    9.670248e+01
  5.931211e+00    9.666589e+01
  5.934327e+00    9.687521e+01
  5.937443e+00    9.702410e+01
  5.940559e+00    9.704843e+01
  5.943675e+00    9.707965e+01
  5.946790e+00    9.728265e+01
  5.949906e+00    9.758643e+01
  5.953022e+00    9.774746e+01
  5.956138e+00    9.805357e+01
  5.959254e+00    9.828397e+01
  5.962370e+00    9.843950e+01
  5.965486e+00    9.866929e+01
  5.968602e+00    9.897981e+01
  5.971718e+00    9.924651e+01
  5.974834e+00    9.965743e+01
  5.977950e+00    1.000186e+02
  5.981066e+00    1.001669e+02
  5.984182e+00    1.002598e+02
  5.987298e+00    1.005705e+02
  5.990414e+00    1.010635e+02
  5.993530e+00    1.013812e+02
  5.996646e+00    1.017539e+02
  5.999762e+00    1.022615e+02
  6.002878e+00    1.028622e+02
  6.005994e+00    1.032876e+02
  6.009109e+00    1.036707e+02
  6.012225e+00    1.040986e+02
  6.015341e+00    1.046471e+02
  6.018457e+00    1.052649e+02
  6.021573e+00    1.059118e+02
  6.024689e+00    1.068684e+02
  6.027805e+00    1.078082e+02
  6.030921e+00    1.086537e+02
  6.034037e+00    1.096546e+02
  6.037153e+00    1.105012e+02
  6.040269e+00    1.113921e+02
  6.043385e+00    1.123134e+02
  6.046501e+00    1.134104e+02
  6.049617e+00    1.147519e+02
  6.052733e+00    1.162242e+02
  6.055849e+00    1.179477e+02
  6.058965e+00    1.198001e+02
  6.062081e+00    1.218927e+02
  6.065197e+00    1.241057e+02
  6.068313e+00    1.267023e+02
  6.071428e+00    1.300727e+02
  6.074544e+00    1.345074e+02
  6.077660e+00    1.405322e+02
  6.080776e+00    1.487417e+02
  6.083892e+00    1.607025e+02
  6.087008e+00    1.794834e+02
  6.090124e+00    2.109108e+02
  6.093240e+00    2.647769e+02
  6.096356e+00    3.602573e+02
  6.099472e+00    5.216498e+02
  6.102588e+00    7.756021e+02
  6.105704e+00    1.120499e+03
  6.108820e+00    1.515840e+03
  6.111936e+00    1.881579e+03
  6.115052e+00    2.129338e+03
  6.118168e+00    2.228115e+03
  6.121284e+00    2.173706e+03
  6.124400e+00    2.007613e+03
  6.127516e+00    1.769788e+03
  6.130632e+00    1.480842e+03
  6.133747e+00    1.176244e+03
  6.136863e+00    8.788118e+02
  6.139979e+00    6.290651e+02
  6.143095e+00    4.405305e+02
  6.146211e+00    3.180357e+02
  6.149327e+00    2.429797e+02
  6.152443e+00    2.005743e+02
  6.155559e+00    1.750326e+02
  6.158675e+00    1.592752e+02
  6.161791e+00    1.485710e+02
  6.164907e+00    1.409386e+02
  6.168023e+00    1.353634e+02
  6.171139e+00    1.311483e+02
  6.174255e+00    1.279307e+02
  6.177371e+00    1.256634e+02
  6.180487e+00    1.236071e+02
  6.183603e+00    1.218841e+02
  6.186719e+00    1.200590e+02
  6.189835e+00    1.185203e+02
  6.192951e+00    1.173410e+02
  6.196066e+00    1.164328e+02
  6.199182e+00    1.157280e+02
  6.202298e+00    1.150090e+02
  6.205414e+00    1.143429e+02
  6.208530e+00    1.137168e+02
  6.211646e+00    1.131092e+02
  6.214762e+00    1.124760e+02
  6.217878e+00    1.117476e+02
  6.220994e+00    1.112703e+02
  6.224110e+00    1.110966e+02
  6.227226e+00    1.113691e+02
  6.230342e+00    1.114301e+02
  6.233458e+00    1.113612e+02
  6.236574e+00    1.112412e+02
  6.239690e+00    1.109879e+02
  6.242806e+00    1.104357e+02
  6.245922e+00    1.098113e+02
  6.249038e+00    1.091599e+02
  6.252154e+00    1.084222e+02
  6.255270e+00    1.079663e+02
  6.258385e+00    1.077190e+02
  6.261501e+00    1.074362e+02
  6.264617e+00    1.072661e+02
  6.267733e+00    1.070552e+02
  6.270849e+00    1.069451e+02
  6.273965e+00    1.067041e+02
  6.277081e+00    1.065524e+02
  6.280197e+00    1.064285e+02
  6.283313e+00    1.064725e+02
  6.286429e+00    1.059858e+02
  6.289545e+00    1.059491e+02
  6.292661e+00    1.062406e+02
  6.295777e+00    1.064229e+02
  6.298893e+00    1.063514e+02
  6.302009e+00    1.062910e+02
  6.305125e+00    1.064142e+02
  6.308241e+00    1.065872e+02
  6.311357e+00    1.068322e+02
  6.314473e+00    1.068488e+02
  6.317589e+00    1.066799e+02
  6.320704e+00    1.067997e+02
  6.323820e+00    1.073126e+02
  6.326936e+00    1.080267e+02
  6.330052e+00    1.087344e+02
  6.333168e+00    1.093541e+02
  6.336284e+00    1.101493e+02
  6.339400e+00    1.113967e+02
  6.342516e+00    1.129696e+02
  6.345632e+00    1.152483e+02
  6.348748e+00    1.185616e+02
  6.351864e+00    1.239024e+02
  6.354980e+00    1.330957e+02
  6.358096e+00    1.481109e+02
  6.361212e+00    1.714854e+02
  6.364328e+00    2.060419e+02
  6.367444e+00    2.515358e+02
  6.370560e+00    3.035664e+02
  6.373676e+00    3.507744e+02
  6.376792e+00    3.832075e+02
  6.379908e+00    3.936210e+02
  6.383023e+00    3.854176e+02
  6.386139e+00    3.654339e+02
  6.389255e+00    3.386240e+02
  6.392371e+00    3.061044e+02
  6.395487e+00    2.674255e+02
  6.398603e+00    2.266448e+02
  6.401719e+00    1.887774e+02
  6.404835e+00    1.600370e+02
  6.407951e+00    1.404846e+02
  6.411067e+00    1.302179e+02
  6.414183e+00    1.243105e+02
  6.417299e+00    1.213273e+02
  6.420415e+00    1.197696e+02
  6.423531e+00    1.190463e+02
  6.426647e+00    1.187585e+02
  6.429763e+00    1.190842e+02
  6.432879e+00    1.195198e+02
  6.435995e+00    1.200554e+02
  6.439111e+00    1.210851e+02
  6.442227e+00    1.222316e+02
  6.445342e+00    1.234281e+02
  6.448458e+00    1.247764e+02
  6.451574e+00    1.263465e+02
  6.454690e+00    1.278454e+02
  6.457806e+00    1.293125e+02
  6.460922e+00    1.309814e+02
  6.464038e+00    1.327518e+02
  6.467154e+00    1.347510e+02
  6.470270e+00    1.370766e+02
  6.473386e+00    1.400157e+02
  6.476502e+00    1.433948e+02
  6.479618e+00    1.472581e+02
  6.482734e+00    1.514184e+02
  6.485850e+00    1.568653e+02
  6.488966e+00    1.639624e+02
  6.492082e+00    1.738004e+02
  6.495198e+00    1.878315e+02
  6.498314e+00    2.087774e+02
  6.501430e+00    2.422648e+02
  6.504546e+00    2.976793e+02
  6.507661e+00    3.912878e+02
  6.510777e+00    5.445347e+02
  6.513893e+00    7.806288e+02
  6.517009e+00    1.104370e+03
  6.520125e+00    1.488944e+03
  6.523241e+00    1.864706e+03
  6.526357e+00    2.154595e+03
  6.529473e+00    2.310992e+03
  6.532589e+00    2.334309e+03
  6.535705e+00    2.256761e+03
  6.538821e+00    2.106129e+03
  6.541937e+00    1.888510e+03
  6.545053e+00    1.603008e+03
  6.548169e+00    1.276757e+03
  6.551285e+00    9.539930e+02
  6.554401e+00    6.834049e+02
  6.557517e+00    4.899529e+02
  6.560633e+00    3.647164e+02
  6.563749e+00    2.922918e+02
  6.566865e+00    2.507517e+02
  6.569980e+00    2.283750e+02
  6.573096e+00    2.170716e+02
  6.576212e+00    2.137591e+02
  6.579328e+00    2.170309e+02
  6.582444e+00    2.287280e+02
  6.585560e+00    2.523317e+02
  6.588676e+00    2.950478e+02
  6.591792e+00    3.682294e+02
  6.594908e+00    4.871897e+02
  6.598024e+00    6.663021e+02
  6.601140e+00    9.041649e+02
  6.604256e+00    1.171187e+03
  6.607372e+00    1.404565e+03
  6.610488e+00    1.564156e+03
  6.613604e+00    1.614825e+03
  6.616720e+00    1.574434e+03
  6.619836e+00    1.482623e+03
  6.622952e+00    1.362993e+03
  6.626068e+00    1.214003e+03
  6.629184e+00    1.026813e+03
  6.632299e+00    8.150836e+02
  6.635415e+00    6.097302e+02
  6.638531e+00    4.471242e+02
  6.641647e+00    3.393501e+02
  6.644763e+00    2.811913e+02
  6.647879e+00    2.648075e+02
  6.650995e+00    2.899513e+02
  6.654111e+00    3.625864e+02
  6.657227e+00    4.872264e+02
  6.660343e+00    6.583247e+02
  6.663459e+00    8.418559e+02
  6.666575e+00    9.885328e+02
  6.669691e+00    1.025493e+03
  6.672807e+00    9.429861e+02
  6.675923e+00    7.758776e+02
  6.679039e+00    5.824274e+02
  6.682155e+00    4.088725e+02
  6.685271e+00    2.827543e+02
  6.688387e+00    2.070674e+02
  6.691503e+00    1.668438e+02
  6.694618e+00    1.468903e+02
  6.697734e+00    1.365312e+02
  6.700850e+00    1.306131e+02
  6.703966e+00    1.266209e+02
  6.707082e+00    1.236347e+02
  6.710198e+00    1.213548e+02
  6.713314e+00    1.194925e+02
  6.716430e+00    1.182223e+02
  6.719546e+00    1.168966e+02
  6.722662e+00    1.156773e+02
  6.725778e+00    1.144569e+02
  6.728894e+00    1.134568e+02
  6.732010e+00    1.123448e+02
  6.735126e+00    1.112115e+02
  6.738242e+00    1.102083e+02
  6.741358e+00    1.092397e+02
  6.744474e+00    1.084076e+02
  6.747590e+00    1.076054e+02
  6.750706e+00    1.071422e+02
  6.753822e+00    1.066939e+02
  6.756937e+00    1.062242e+02
  6.760053e+00    1.055863e+02
  6.763169e+00    1.050842e+02
  6.766285e+00    1.045647e+02
  6.769401e+00    1.039971e+02
  6.772517e+00    1.035994e+02
  6.775633e+00    1.033446e+02
  6.778749e+00    1.029292e+02
  6.781865e+00    1.021685e+02
  6.784981e+00    1.013918e+02
  6.788097e+00    1.009080e+02
  6.791213e+00    1.008909e+02
  6.794329e+00    1.007632e+02
  6.797445e+00    1.004652e+02
  6.800561e+00    1.001288e+02
  6.803677e+00    9.983491e+01
  6.806793e+00    9.949432e+01
  6.809909e+00    9.922034e+01
  6.813025e+00    9.908184e+01
  6.816141e+00    9.884853e+01
  6.819256e+00    9.850652e+01
  6.822372e+00    9.819482e+01
  6.825488e+00    9.803513e+01
  6.828604e+00    9.798215e+01
  6.831720e+00    9.775346e+01
  6.834836e+00    9.756419e+01
  6.837952e+00    9.734123e+01
  6.841068e+00    9.721880e+01
  6.844184e+00    9.717608e+01
  6.847300e+00    9.728642e+01
  6.850416e+00    9.725933e+01
  6.853532e+00    9.702496e+01
  6.856648e+00    9.657390e+01
  6.859764e+00    9.641673e+01
  6.862880e+00    9.644900e+01
  6.865996e+00    9.641838e+01
  6.869112e+00    9.629105e+01
  6.872228e+00    9.604347e+01
  6.875344e+00    9.594343e+01
  6.878460e+00    9.604976e+01
  6.881575e+00    9.620921e+01
  6.884691e+00    9.644800e+01
  6.887807e+00    9.656693e+01
  6.890923e+00    9.661258e+01
  6.894039e+00    9.659119e+01
  6.897155e+00    9.663728e+01
  6.900271e+00    9.672253e+01
  6.903387e+00    9.677882e+01
  6.906503e+00    9.710905e+01
  6.909619e+00    9.737658e+01
  6.912735e+00    9.747001e+01
  6.915851e+00    9.753898e+01
  6.918967e+00    9.819704e+01
  6.922083e+00    9.922207e+01
  6.925199e+00    1.005233e+02
  6.928315e+00    1.024758e+02
  6.931431e+00    1.053452e+02
  6.934547e+00    1.098229e+02
  6.937663e+00    1.173233e+02
  6.940779e+00    1.304447e+02
  6.943894e+00    1.524608e+02
  6.947010e+00    1.869504e+02
  6.950126e+00    2.378000e+02
  6.953242e+00    3.043782e+02
  6.956358e+00    3.799274e+02
  6.959474e+00    4.532097e+02
  6.962590e+00    5.038635e+02
  6.965706e+00    5.232850e+02
  6.968822e+00    5.048163e+02
  6.971938e+00    4.518591e+02
  6.975054e+00    3.742623e+02
  6.978170e+00    2.919407e+02
  6.981286e+00    2.234556e+02
  6.984402e+00    1.750476e+02
  6.987518e+00    1.440911e+02
  6.990634e+00    1.251712e+02
  6.993750e+00    1.140552e+02
  6.996866e+00    1.074212e+02
  6.999982e+00    1.031609e+02
  7.003097e+00    1.000422e+02
  7.006213e+00    9.805554e+01
  7.009329e+00    9.675510e+01
  7.012445e+00    9.565553e+01
  7.015561e+00    9.461156e+01
  7.018677e+00    9.380625e+01
  7.021793e+00    9.300948e+01
  7.024909e+00    9.269043e+01
  7.028025e+00    9.253372e+01
  7.031141e+00    9.244175e+01
  7.034257e+00    9.191212e+01
  7.037373e+00    9.142065e+01
  7.040489e+00    9.111718e+01
  7.043605e+00    9.079630e+01
  7.046721e+00    9.046190e+01
  7.049837e+00    9.024895e+01
  7.052953e+00    8.984912e+01
  7.056069e+00    8.958625e+01
  7.059185e+00    8.928689e+01
  7.062301e+00    8.919566e+01
  7.065416e+00    8.927393e+01
  7.068532e+00    8.926024e+01
  7.071648e+00    8.918802e+01
  7.074764e+00    8.885352e+01
  7.077880e+00    8.841924e+01
  7.080996e+00    8.806725e+01
  7.084112e+00    8.772520e+01
  7.087228e+00    8.786764e+01
  7.090344e+00    8.789099e+01
  7.093460e+00    8.812630e+01
  7.096576e+00    8.792820e+01
  7.099692e+00    8.786352e+01
  7.102808e+00    8.786466e+01
  7.105924e+00    8.804709e+01
  7.109040e+00    8.778534e+01
  7.112156e+00    8.762866e+01
  7.115272e+00    8.745819e+01
  7.118388e+00    8.730768e+01
  7.121504e+00    8.714075e+01
  7.124620e+00    8.717146e+01
  7.127735e+00    8.721349e+01
  7.130851e+00    8.730359e+01
  7.133967e+00    8.726907e+01
  7.137083e+00    8.715314e+01
  7.140199e+00    8.700532e+01
  7.143315e+00    8.687539e+01
  7.146431e+00    8.671939e+01
  7.149547e+00    8.654192e+01
  7.152663e+00    8.657562e+01
  7.155779e+00    8.683131e+01
  7.158895e+00    8.704626e+01
  7.162011e+00    8.714011e+01
  7.165127e+00    8.678474e+01
  7.168243e+00    8.685893e+01
  7.171359e+00    8.697406e+01
  7.174475e+00    8.713177e+01
  7.177591e+00    8.707999e+01
  7.180707e+00    8.692991e+01
  7.183823e+00    8.712972e+01
  7.186939e+00    8.730341e+01
  7.190054e+00    8.762286e+01
  7.193170e+00    8.830888e+01
