# == pyFAI calibration ==
# SplineFile: None
# PixelSize: 2.000e-04, 2.000e-04 m
# PONI: 1.995e-01, 2.016e-01 m
# Distance Sample to Detector: 1.79502286468 m
# Rotations: -0.004483 0.004646 0.000019 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 1795.060 mm
# Center: x=1048.052, y=1039.198 pix
# Tilt: 0.370 deg  TiltPlanRot: 46.021 deg
# 
# Wavelength: 1.4235e-11
# Polarization factor: None
# Normalization factor: 1.0
# --> /Volumes/desy/desy_2018/TiAlNi/TiAlNi_1-00101.txt
#       2th_deg             I 
  2.456927e+00    8.959386e+01
  2.460042e+00    8.974827e+01
  2.463158e+00    9.020216e+01
  2.466274e+00    9.017161e+01
  2.469390e+00    9.007553e+01
  2.472506e+00    9.004116e+01
  2.475622e+00    9.008586e+01
  2.478738e+00    8.996400e+01
  2.481854e+00    9.002591e+01
  2.484970e+00    9.004314e+01
  2.488086e+00    8.954525e+01
  2.491202e+00    8.910804e+01
  2.494318e+00    8.918474e+01
  2.497434e+00    8.919866e+01
  2.500550e+00    8.884564e+01
  2.503666e+00    8.860371e+01
  2.506782e+00    8.859701e+01
  2.509898e+00    8.874803e+01
  2.513014e+00    8.871987e+01
  2.516130e+00    8.881101e+01
  2.519246e+00    8.892486e+01
  2.522361e+00    8.901741e+01
  2.525477e+00    8.897532e+01
  2.528593e+00    8.907290e+01
  2.531709e+00    8.902610e+01
  2.534825e+00    8.911880e+01
  2.537941e+00    8.940856e+01
  2.541057e+00    8.942619e+01
  2.544173e+00    8.909389e+01
  2.547289e+00    8.901963e+01
  2.550405e+00    8.901426e+01
  2.553521e+00    8.919637e+01
  2.556637e+00    8.944186e+01
  2.559753e+00    8.930614e+01
  2.562869e+00    8.910297e+01
  2.565985e+00    8.912891e+01
  2.569101e+00    8.932434e+01
  2.572217e+00    8.959538e+01
  2.575333e+00    8.972815e+01
  2.578449e+00    8.960777e+01
  2.581565e+00    8.948840e+01
  2.584680e+00    8.972948e+01
  2.587796e+00    8.998015e+01
  2.590912e+00    9.008913e+01
  2.594028e+00    9.045913e+01
  2.597144e+00    9.108618e+01
  2.600260e+00    9.104462e+01
  2.603376e+00    9.038829e+01
  2.606492e+00    8.957639e+01
  2.609608e+00    8.920397e+01
  2.612724e+00    8.912468e+01
  2.615840e+00    8.922746e+01
  2.618956e+00    8.931535e+01
  2.622072e+00    8.919910e+01
  2.625188e+00    8.913519e+01
  2.628304e+00    8.919585e+01
  2.631420e+00    8.913554e+01
  2.634536e+00    8.894897e+01
  2.637652e+00    8.916716e+01
  2.640768e+00    8.943399e+01
  2.643884e+00    8.937453e+01
  2.646999e+00    8.903911e+01
  2.650115e+00    8.871658e+01
  2.653231e+00    8.864926e+01
  2.656347e+00    8.886483e+01
  2.659463e+00    8.900422e+01
  2.662579e+00    8.893520e+01
  2.665695e+00    8.888261e+01
  2.668811e+00    8.873635e+01
  2.671927e+00    8.856975e+01
  2.675043e+00    8.856703e+01
  2.678159e+00    8.867721e+01
  2.681275e+00    8.868300e+01
  2.684391e+00    8.864047e+01
  2.687507e+00    8.898254e+01
  2.690623e+00    8.921449e+01
  2.693739e+00    8.918970e+01
  2.696855e+00    8.923621e+01
  2.699971e+00    8.953619e+01
  2.703087e+00    8.966649e+01
  2.706203e+00    8.959821e+01
  2.709318e+00    8.959892e+01
  2.712434e+00    8.967152e+01
  2.715550e+00    8.969668e+01
  2.718666e+00    8.958468e+01
  2.721782e+00    8.943959e+01
  2.724898e+00    8.958382e+01
  2.728014e+00    8.990698e+01
  2.731130e+00    9.031753e+01
  2.734246e+00    9.067580e+01
  2.737362e+00    9.092793e+01
  2.740478e+00    9.132470e+01
  2.743594e+00    9.220708e+01
  2.746710e+00    9.354070e+01
  2.749826e+00    9.506627e+01
  2.752942e+00    9.610751e+01
  2.756058e+00    9.667563e+01
  2.759174e+00    9.651273e+01
  2.762290e+00    9.573570e+01
  2.765406e+00    9.456351e+01
  2.768522e+00    9.341289e+01
  2.771637e+00    9.228592e+01
  2.774753e+00    9.158306e+01
  2.777869e+00    9.121555e+01
  2.780985e+00    9.105525e+01
  2.784101e+00    9.105549e+01
  2.787217e+00    9.088760e+01
  2.790333e+00    9.097578e+01
  2.793449e+00    9.104188e+01
  2.796565e+00    9.115108e+01
  2.799681e+00    9.123241e+01
  2.802797e+00    9.116091e+01
  2.805913e+00    9.110606e+01
  2.809029e+00    9.134531e+01
  2.812145e+00    9.160305e+01
  2.815261e+00    9.193684e+01
  2.818377e+00    9.240871e+01
  2.821493e+00    9.266591e+01
  2.824609e+00    9.320599e+01
  2.827725e+00    9.365197e+01
  2.830841e+00    9.380488e+01
  2.833956e+00    9.357756e+01
  2.837072e+00    9.327784e+01
  2.840188e+00    9.254491e+01
  2.843304e+00    9.235938e+01
  2.846420e+00    9.225803e+01
  2.849536e+00    9.230933e+01
  2.852652e+00    9.238630e+01
  2.855768e+00    9.233628e+01
  2.858884e+00    9.254041e+01
  2.862000e+00    9.282466e+01
  2.865116e+00    9.287721e+01
  2.868232e+00    9.299693e+01
  2.871348e+00    9.313248e+01
  2.874464e+00    9.346423e+01
  2.877580e+00    9.384843e+01
  2.880696e+00    9.395799e+01
  2.883812e+00    9.412115e+01
  2.886928e+00    9.420372e+01
  2.890044e+00    9.437037e+01
  2.893160e+00    9.459290e+01
  2.896275e+00    9.500052e+01
  2.899391e+00    9.500251e+01
  2.902507e+00    9.522136e+01
  2.905623e+00    9.534015e+01
  2.908739e+00    9.545179e+01
  2.911855e+00    9.545013e+01
  2.914971e+00    9.526205e+01
  2.918087e+00    9.564654e+01
  2.921203e+00    9.599236e+01
  2.924319e+00    9.629227e+01
  2.927435e+00    9.645419e+01
  2.930551e+00    9.661375e+01
  2.933667e+00    9.674156e+01
  2.936783e+00    9.668005e+01
  2.939899e+00    9.670763e+01
  2.943015e+00    9.668418e+01
  2.946131e+00    9.694307e+01
  2.949247e+00    9.710118e+01
  2.952363e+00    9.711288e+01
  2.955479e+00    9.732001e+01
  2.958594e+00    9.773598e+01
  2.961710e+00    9.814999e+01
  2.964826e+00    9.838059e+01
  2.967942e+00    9.850231e+01
  2.971058e+00    9.854917e+01
  2.974174e+00    9.885433e+01
  2.977290e+00    9.940752e+01
  2.980406e+00    9.979465e+01
  2.983522e+00    9.988525e+01
  2.986638e+00    1.002108e+02
  2.989754e+00    1.005657e+02
  2.992870e+00    1.006591e+02
  2.995986e+00    1.005892e+02
  2.999102e+00    1.008486e+02
  3.002218e+00    1.012347e+02
  3.005334e+00    1.014497e+02
  3.008450e+00    1.018817e+02
  3.011566e+00    1.025701e+02
  3.014682e+00    1.032036e+02
  3.017798e+00    1.031034e+02
  3.020913e+00    1.031477e+02
  3.024029e+00    1.032852e+02
  3.027145e+00    1.038842e+02
  3.030261e+00    1.042415e+02
  3.033377e+00    1.046354e+02
  3.036493e+00    1.056346e+02
  3.039609e+00    1.069677e+02
  3.042725e+00    1.085586e+02
  3.045841e+00    1.102284e+02
  3.048957e+00    1.119637e+02
  3.052073e+00    1.130144e+02
  3.055189e+00    1.137393e+02
  3.058305e+00    1.136155e+02
  3.061421e+00    1.126361e+02
  3.064537e+00    1.117221e+02
  3.067653e+00    1.111673e+02
  3.070769e+00    1.112557e+02
  3.073885e+00    1.115231e+02
  3.077001e+00    1.122626e+02
  3.080117e+00    1.129505e+02
  3.083232e+00    1.134765e+02
  3.086348e+00    1.141735e+02
  3.089464e+00    1.150485e+02
  3.092580e+00    1.159022e+02
  3.095696e+00    1.169164e+02
  3.098812e+00    1.182487e+02
  3.101928e+00    1.194741e+02
  3.105044e+00    1.209623e+02
  3.108160e+00    1.226030e+02
  3.111276e+00    1.242262e+02
  3.114392e+00    1.256196e+02
  3.117508e+00    1.272048e+02
  3.120624e+00    1.290305e+02
  3.123740e+00    1.311724e+02
  3.126856e+00    1.331475e+02
  3.129972e+00    1.355395e+02
  3.133088e+00    1.384209e+02
  3.136204e+00    1.420907e+02
  3.139320e+00    1.463866e+02
  3.142436e+00    1.516183e+02
  3.145551e+00    1.581665e+02
  3.148667e+00    1.672948e+02
  3.151783e+00    1.811149e+02
  3.154899e+00    2.032234e+02
  3.158015e+00    2.420656e+02
  3.161131e+00    3.146770e+02
  3.164247e+00    4.598763e+02
  3.167363e+00    7.458652e+02
  3.170479e+00    1.269891e+03
  3.173595e+00    2.071019e+03
  3.176711e+00    3.047743e+03
  3.179827e+00    3.920645e+03
  3.182943e+00    4.374068e+03
  3.186059e+00    4.256807e+03
  3.189175e+00    3.623932e+03
  3.192291e+00    2.704298e+03
  3.195407e+00    1.804757e+03
  3.198523e+00    1.105353e+03
  3.201639e+00    6.645500e+02
  3.204755e+00    4.254224e+02
  3.207870e+00    3.046490e+02
  3.210986e+00    2.436918e+02
  3.214102e+00    2.105942e+02
  3.217218e+00    1.911418e+02
  3.220334e+00    1.790567e+02
  3.223450e+00    1.711083e+02
  3.226566e+00    1.651158e+02
  3.229682e+00    1.600017e+02
  3.232798e+00    1.562586e+02
  3.235914e+00    1.533198e+02
  3.239030e+00    1.510929e+02
  3.242146e+00    1.493478e+02
  3.245262e+00    1.481030e+02
  3.248378e+00    1.476003e+02
  3.251494e+00    1.476668e+02
  3.254610e+00    1.480753e+02
  3.257726e+00    1.478715e+02
  3.260842e+00    1.466943e+02
  3.263958e+00    1.448301e+02
  3.267074e+00    1.426967e+02
  3.270189e+00    1.407496e+02
  3.273305e+00    1.391019e+02
  3.276421e+00    1.380106e+02
  3.279537e+00    1.372803e+02
  3.282653e+00    1.367529e+02
  3.285769e+00    1.369542e+02
  3.288885e+00    1.377896e+02
  3.292001e+00    1.388509e+02
  3.295117e+00    1.396177e+02
  3.298233e+00    1.401761e+02
  3.301349e+00    1.407388e+02
  3.304465e+00    1.407468e+02
  3.307581e+00    1.405790e+02
  3.310697e+00    1.403201e+02
  3.313813e+00    1.401117e+02
  3.316929e+00    1.399730e+02
  3.320045e+00    1.397621e+02
  3.323161e+00    1.395930e+02
  3.326277e+00    1.394403e+02
  3.329393e+00    1.393233e+02
  3.332508e+00    1.391471e+02
  3.335624e+00    1.392416e+02
  3.338740e+00    1.396345e+02
  3.341856e+00    1.401641e+02
  3.344972e+00    1.408092e+02
  3.348088e+00    1.414015e+02
  3.351204e+00    1.421988e+02
  3.354320e+00    1.430847e+02
  3.357436e+00    1.442595e+02
  3.360552e+00    1.456862e+02
  3.363668e+00    1.471755e+02
  3.366784e+00    1.484860e+02
  3.369900e+00    1.498355e+02
  3.373016e+00    1.513477e+02
  3.376132e+00    1.526283e+02
  3.379248e+00    1.534978e+02
  3.382364e+00    1.546320e+02
  3.385480e+00    1.558597e+02
  3.388596e+00    1.569630e+02
  3.391712e+00    1.584889e+02
  3.394827e+00    1.604166e+02
  3.397943e+00    1.624897e+02
  3.401059e+00    1.648656e+02
  3.404175e+00    1.671651e+02
  3.407291e+00    1.699638e+02
  3.410407e+00    1.732176e+02
  3.413523e+00    1.765041e+02
  3.416639e+00    1.801470e+02
  3.419755e+00    1.839403e+02
  3.422871e+00    1.883252e+02
  3.425987e+00    1.932461e+02
  3.429103e+00    1.993760e+02
  3.432219e+00    2.067111e+02
  3.435335e+00    2.170077e+02
  3.438451e+00    2.322870e+02
  3.441567e+00    2.580490e+02
  3.444683e+00    3.065915e+02
  3.447799e+00    4.082549e+02
  3.450915e+00    6.337527e+02
  3.454031e+00    1.093955e+03
  3.457146e+00    1.907647e+03
  3.460262e+00    3.047934e+03
  3.463378e+00    4.273048e+03
  3.466494e+00    5.219105e+03
  3.469610e+00    5.571982e+03
  3.472726e+00    5.374070e+03
  3.475842e+00    4.766875e+03
  3.478958e+00    3.891071e+03
  3.482074e+00    2.912293e+03
  3.485190e+00    2.026493e+03
  3.488306e+00    1.320427e+03
  3.491422e+00    8.356172e+02
  3.494538e+00    5.435795e+02
  3.497654e+00    3.911629e+02
  3.500770e+00    3.140034e+02
  3.503886e+00    2.743065e+02
  3.507002e+00    2.521432e+02
  3.510118e+00    2.391125e+02
  3.513234e+00    2.305194e+02
  3.516350e+00    2.255255e+02
  3.519465e+00    2.227014e+02
  3.522581e+00    2.210616e+02
  3.525697e+00    2.200791e+02
  3.528813e+00    2.205072e+02
  3.531929e+00    2.220364e+02
  3.535045e+00    2.246850e+02
  3.538161e+00    2.283919e+02
  3.541277e+00    2.323759e+02
  3.544393e+00    2.361818e+02
  3.547509e+00    2.399168e+02
  3.550625e+00    2.441237e+02
  3.553741e+00    2.486124e+02
  3.556857e+00    2.534735e+02
  3.559973e+00    2.592519e+02
  3.563089e+00    2.661012e+02
  3.566205e+00    2.739083e+02
  3.569321e+00    2.830244e+02
  3.572437e+00    2.939542e+02
  3.575553e+00    3.067726e+02
  3.578669e+00    3.213422e+02
  3.581784e+00    3.393293e+02
  3.584900e+00    3.629367e+02
  3.588016e+00    3.946075e+02
  3.591132e+00    4.360611e+02
  3.594248e+00    4.935555e+02
  3.597364e+00    5.794274e+02
  3.600480e+00    7.249630e+02
  3.603596e+00    9.939901e+02
  3.606712e+00    1.529490e+03
  3.609828e+00    2.586632e+03
  3.612944e+00    4.527854e+03
  3.616060e+00    7.566398e+03
  3.619176e+00    1.141043e+04
  3.622292e+00    1.505420e+04
  3.625408e+00    1.732479e+04
  3.628524e+00    1.748404e+04
  3.631640e+00    1.560894e+04
  3.634756e+00    1.238873e+04
  3.637872e+00    8.745703e+03
  3.640988e+00    5.547115e+03
  3.644103e+00    3.262674e+03
  3.647219e+00    1.874520e+03
  3.650335e+00    1.142391e+03
  3.653451e+00    7.692001e+02
  3.656567e+00    5.774832e+02
  3.659683e+00    4.696100e+02
  3.662799e+00    4.043887e+02
  3.665915e+00    3.609173e+02
  3.669031e+00    3.297883e+02
  3.672147e+00    3.061542e+02
  3.675263e+00    2.874915e+02
  3.678379e+00    2.720580e+02
  3.681495e+00    2.594340e+02
  3.684611e+00    2.483880e+02
  3.687727e+00    2.386449e+02
  3.690843e+00    2.300008e+02
  3.693959e+00    2.222693e+02
  3.697075e+00    2.150109e+02
  3.700191e+00    2.082746e+02
  3.703307e+00    2.018909e+02
  3.706422e+00    1.961458e+02
  3.709538e+00    1.907957e+02
  3.712654e+00    1.861143e+02
  3.715770e+00    1.815040e+02
  3.718886e+00    1.774931e+02
  3.722002e+00    1.738645e+02
  3.725118e+00    1.703432e+02
  3.728234e+00    1.669048e+02
  3.731350e+00    1.636286e+02
  3.734466e+00    1.609785e+02
  3.737582e+00    1.584136e+02
  3.740698e+00    1.562639e+02
  3.743814e+00    1.543263e+02
  3.746930e+00    1.524730e+02
  3.750046e+00    1.507631e+02
  3.753162e+00    1.492057e+02
  3.756278e+00    1.478852e+02
  3.759394e+00    1.465099e+02
  3.762510e+00    1.452607e+02
  3.765626e+00    1.441147e+02
  3.768741e+00    1.432899e+02
  3.771857e+00    1.425209e+02
  3.774973e+00    1.417262e+02
  3.778089e+00    1.412241e+02
  3.781205e+00    1.410952e+02
  3.784321e+00    1.408750e+02
  3.787437e+00    1.405519e+02
  3.790553e+00    1.401884e+02
  3.793669e+00    1.394290e+02
  3.796785e+00    1.387594e+02
  3.799901e+00    1.382946e+02
  3.803017e+00    1.381347e+02
  3.806133e+00    1.382679e+02
  3.809249e+00    1.383383e+02
  3.812365e+00    1.388159e+02
  3.815481e+00    1.391414e+02
  3.818597e+00    1.397189e+02
  3.821713e+00    1.402555e+02
  3.824829e+00    1.406202e+02
  3.827945e+00    1.404038e+02
  3.831060e+00    1.398636e+02
  3.834176e+00    1.387639e+02
  3.837292e+00    1.373281e+02
  3.840408e+00    1.354905e+02
  3.843524e+00    1.336012e+02
  3.846640e+00    1.319707e+02
  3.849756e+00    1.306095e+02
  3.852872e+00    1.294111e+02
  3.855988e+00    1.280799e+02
  3.859104e+00    1.268381e+02
  3.862220e+00    1.257683e+02
  3.865336e+00    1.250033e+02
  3.868452e+00    1.242489e+02
  3.871568e+00    1.237702e+02
  3.874684e+00    1.236538e+02
  3.877800e+00    1.238931e+02
  3.880916e+00    1.240611e+02
  3.884032e+00    1.242519e+02
  3.887148e+00    1.247183e+02
  3.890264e+00    1.252494e+02
  3.893379e+00    1.254137e+02
  3.896495e+00    1.256143e+02
  3.899611e+00    1.253951e+02
  3.902727e+00    1.248084e+02
  3.905843e+00    1.239704e+02
  3.908959e+00    1.229493e+02
  3.912075e+00    1.220159e+02
  3.915191e+00    1.214691e+02
  3.918307e+00    1.208866e+02
  3.921423e+00    1.205881e+02
  3.924539e+00    1.202998e+02
  3.927655e+00    1.199499e+02
  3.930771e+00    1.198843e+02
  3.933887e+00    1.200285e+02
  3.937003e+00    1.204091e+02
  3.940119e+00    1.206753e+02
  3.943235e+00    1.211064e+02
  3.946351e+00    1.220302e+02
  3.949467e+00    1.231020e+02
  3.952583e+00    1.242303e+02
  3.955698e+00    1.256874e+02
  3.958814e+00    1.277654e+02
  3.961930e+00    1.307331e+02
  3.965046e+00    1.353904e+02
  3.968162e+00    1.430110e+02
  3.971278e+00    1.561375e+02
  3.974394e+00    1.811588e+02
  3.977510e+00    2.293491e+02
  3.980626e+00    3.196149e+02
  3.983742e+00    4.695417e+02
  3.986858e+00    6.918577e+02
  3.989974e+00    9.854620e+02
  3.993090e+00    1.322704e+03
  3.996206e+00    1.649900e+03
  3.999322e+00    1.872060e+03
  4.002438e+00    1.853237e+03
  4.005554e+00    1.575608e+03
  4.008670e+00    1.163274e+03
  4.011786e+00    7.564547e+02
  4.014902e+00    4.611253e+02
  4.018017e+00    2.906458e+02
  4.021133e+00    2.060465e+02
  4.024249e+00    1.680330e+02
  4.027365e+00    1.494052e+02
  4.030481e+00    1.392642e+02
  4.033597e+00    1.324702e+02
  4.036713e+00    1.276265e+02
  4.039829e+00    1.238990e+02
  4.042945e+00    1.209623e+02
  4.046061e+00    1.183872e+02
  4.049177e+00    1.164770e+02
  4.052293e+00    1.146774e+02
  4.055409e+00    1.132287e+02
  4.058525e+00    1.121907e+02
  4.061641e+00    1.110943e+02
  4.064757e+00    1.100167e+02
  4.067873e+00    1.088569e+02
  4.070989e+00    1.077817e+02
  4.074105e+00    1.066846e+02
  4.077221e+00    1.057208e+02
  4.080336e+00    1.052043e+02
  4.083452e+00    1.046012e+02
  4.086568e+00    1.043299e+02
  4.089684e+00    1.040366e+02
  4.092800e+00    1.033489e+02
  4.095916e+00    1.024634e+02
  4.099032e+00    1.021875e+02
  4.102148e+00    1.021711e+02
  4.105264e+00    1.022299e+02
  4.108380e+00    1.021094e+02
  4.111496e+00    1.019927e+02
  4.114612e+00    1.013260e+02
  4.117728e+00    1.008349e+02
  4.120844e+00    1.002886e+02
  4.123960e+00    9.978336e+01
  4.127076e+00    9.925742e+01
  4.130192e+00    9.856558e+01
  4.133308e+00    9.802581e+01
  4.136424e+00    9.759798e+01
  4.139540e+00    9.712180e+01
  4.142655e+00    9.677064e+01
  4.145771e+00    9.648104e+01
  4.148887e+00    9.621364e+01
  4.152003e+00    9.607497e+01
  4.155119e+00    9.599982e+01
  4.158235e+00    9.572820e+01
  4.161351e+00    9.544769e+01
  4.164467e+00    9.519121e+01
  4.167583e+00    9.502900e+01
  4.170699e+00    9.482368e+01
  4.173815e+00    9.465382e+01
  4.176931e+00    9.443409e+01
  4.180047e+00    9.431631e+01
  4.183163e+00    9.403533e+01
  4.186279e+00    9.370288e+01
  4.189395e+00    9.359963e+01
  4.192511e+00    9.354606e+01
  4.195627e+00    9.336250e+01
  4.198743e+00    9.332071e+01
  4.201858e+00    9.357558e+01
  4.204974e+00    9.387393e+01
  4.208090e+00    9.402583e+01
  4.211206e+00    9.394355e+01
  4.214322e+00    9.359309e+01
  4.217438e+00    9.348452e+01
  4.220554e+00    9.328884e+01
  4.223670e+00    9.318439e+01
  4.226786e+00    9.294026e+01
  4.229902e+00    9.268690e+01
  4.233018e+00    9.262851e+01
  4.236134e+00    9.271406e+01
  4.239250e+00    9.269294e+01
  4.242366e+00    9.268525e+01
  4.245482e+00    9.257977e+01
  4.248598e+00    9.217090e+01
  4.251714e+00    9.170262e+01
  4.254830e+00    9.148352e+01
  4.257946e+00    9.141169e+01
  4.261062e+00    9.133907e+01
  4.264177e+00    9.125900e+01
  4.267293e+00    9.097528e+01
  4.270409e+00    9.059647e+01
  4.273525e+00    9.039418e+01
  4.276641e+00    8.988816e+01
  4.279757e+00    8.966349e+01
  4.282873e+00    8.995310e+01
  4.285989e+00    9.031214e+01
  4.289105e+00    9.080926e+01
  4.292221e+00    9.133835e+01
  4.295337e+00    9.157964e+01
  4.298453e+00    9.180668e+01
  4.301569e+00    9.188481e+01
  4.304685e+00    9.180204e+01
  4.307801e+00    9.141860e+01
  4.310917e+00    9.116831e+01
  4.314033e+00    9.075366e+01
  4.317149e+00    9.022125e+01
  4.320265e+00    8.977927e+01
  4.323381e+00    8.946769e+01
  4.326496e+00    8.917704e+01
  4.329612e+00    8.894658e+01
  4.332728e+00    8.868330e+01
  4.335844e+00    8.858176e+01
  4.338960e+00    8.847370e+01
  4.342076e+00    8.852399e+01
  4.345192e+00    8.876218e+01
  4.348308e+00    8.887526e+01
  4.351424e+00    8.876348e+01
  4.354540e+00    8.879317e+01
  4.357656e+00    8.884681e+01
  4.360772e+00    8.891405e+01
  4.363888e+00    8.897111e+01
  4.367004e+00    8.899126e+01
  4.370120e+00    8.898020e+01
  4.373236e+00    8.870626e+01
  4.376352e+00    8.839941e+01
  4.379468e+00    8.850327e+01
  4.382584e+00    8.877470e+01
  4.385700e+00    8.885380e+01
  4.388815e+00    8.884306e+01
  4.391931e+00    8.909800e+01
  4.395047e+00    8.928128e+01
  4.398163e+00    8.954577e+01
  4.401279e+00    8.987804e+01
  4.404395e+00    9.035653e+01
  4.407511e+00    9.067706e+01
  4.410627e+00    9.066975e+01
  4.413743e+00    9.085662e+01
  4.416859e+00    9.100415e+01
  4.419975e+00    9.092934e+01
  4.423091e+00    9.108237e+01
  4.426207e+00    9.116862e+01
  4.429323e+00    9.106279e+01
  4.432439e+00    9.065571e+01
  4.435555e+00    9.059109e+01
  4.438671e+00    9.048969e+01
  4.441787e+00    9.015314e+01
  4.444903e+00    8.958354e+01
  4.448019e+00    8.916007e+01
  4.451134e+00    8.885812e+01
  4.454250e+00    8.863537e+01
  4.457366e+00    8.858446e+01
  4.460482e+00    8.836642e+01
  4.463598e+00    8.820165e+01
  4.466714e+00    8.803108e+01
  4.469830e+00    8.817502e+01
  4.472946e+00    8.836212e+01
  4.476062e+00    8.853933e+01
  4.479178e+00    8.860561e+01
  4.482294e+00    8.856003e+01
  4.485410e+00    8.835679e+01
  4.488526e+00    8.817127e+01
  4.491642e+00    8.817181e+01
  4.494758e+00    8.801117e+01
  4.497874e+00    8.795679e+01
  4.500990e+00    8.801984e+01
  4.504106e+00    8.831050e+01
  4.507222e+00    8.854100e+01
  4.510338e+00    8.864358e+01
  4.513453e+00    8.868267e+01
  4.516569e+00    8.857957e+01
  4.519685e+00    8.876497e+01
  4.522801e+00    8.882879e+01
  4.525917e+00    8.895259e+01
  4.529033e+00    8.894537e+01
  4.532149e+00    8.911842e+01
  4.535265e+00    8.942635e+01
  4.538381e+00    8.981300e+01
  4.541497e+00    9.006610e+01
  4.544613e+00    9.043407e+01
  4.547729e+00    9.059841e+01
  4.550845e+00    9.078833e+01
  4.553961e+00    9.110234e+01
  4.557077e+00    9.156515e+01
  4.560193e+00    9.187389e+01
  4.563309e+00    9.205640e+01
  4.566425e+00    9.258931e+01
  4.569541e+00    9.336481e+01
  4.572657e+00    9.435162e+01
  4.575772e+00    9.533641e+01
  4.578888e+00    9.675461e+01
  4.582004e+00    9.916084e+01
  4.585120e+00    1.024674e+02
  4.588236e+00    1.079638e+02
  4.591352e+00    1.175429e+02
  4.594468e+00    1.340866e+02
  4.597584e+00    1.624575e+02
  4.600700e+00    2.049718e+02
  4.603816e+00    2.592552e+02
  4.606932e+00    3.127632e+02
  4.610048e+00    3.493546e+02
  4.613164e+00    3.552957e+02
  4.616280e+00    3.265805e+02
  4.619396e+00    2.775713e+02
  4.622512e+00    2.208092e+02
  4.625628e+00    1.738582e+02
  4.628744e+00    1.427548e+02
  4.631860e+00    1.251771e+02
  4.634976e+00    1.158955e+02
  4.638091e+00    1.111736e+02
  4.641207e+00    1.089463e+02
  4.644323e+00    1.079069e+02
  4.647439e+00    1.075380e+02
  4.650555e+00    1.078278e+02
  4.653671e+00    1.083971e+02
  4.656787e+00    1.094148e+02
  4.659903e+00    1.107041e+02
  4.663019e+00    1.124381e+02
  4.666135e+00    1.142958e+02
  4.669251e+00    1.167237e+02
  4.672367e+00    1.200023e+02
  4.675483e+00    1.245489e+02
  4.678599e+00    1.310074e+02
  4.681715e+00    1.409180e+02
  4.684831e+00    1.573366e+02
  4.687947e+00    1.864121e+02
  4.691063e+00    2.404532e+02
  4.694179e+00    3.433453e+02
  4.697295e+00    5.257956e+02
  4.700410e+00    8.213616e+02
  4.703526e+00    1.208562e+03
  4.706642e+00    1.623843e+03
  4.709758e+00    1.951071e+03
  4.712874e+00    2.118969e+03
  4.715990e+00    2.091199e+03
  4.719106e+00    1.895079e+03
  4.722222e+00    1.586964e+03
  4.725338e+00    1.220784e+03
  4.728454e+00    8.795148e+02
  4.731570e+00    5.910154e+02
  4.734686e+00    3.936660e+02
  4.737802e+00    2.703096e+02
  4.740918e+00    2.031440e+02
  4.744034e+00    1.661760e+02
  4.747150e+00    1.460286e+02
  4.750266e+00    1.333811e+02
  4.753382e+00    1.253582e+02
  4.756498e+00    1.199837e+02
  4.759614e+00    1.160507e+02
  4.762729e+00    1.129126e+02
  4.765845e+00    1.106319e+02
  4.768961e+00    1.088596e+02
  4.772077e+00    1.071840e+02
  4.775193e+00    1.053863e+02
  4.778309e+00    1.040086e+02
  4.781425e+00    1.027177e+02
  4.784541e+00    1.016280e+02
  4.787657e+00    1.007064e+02
  4.790773e+00    9.955143e+01
  4.793889e+00    9.839233e+01
  4.797005e+00    9.733326e+01
  4.800121e+00    9.666855e+01
  4.803237e+00    9.623322e+01
  4.806353e+00    9.572189e+01
  4.809469e+00    9.503052e+01
  4.812585e+00    9.437666e+01
  4.815701e+00    9.396619e+01
  4.818817e+00    9.384809e+01
  4.821933e+00    9.340082e+01
  4.825048e+00    9.252244e+01
  4.828164e+00    9.188429e+01
  4.831280e+00    9.179103e+01
  4.834396e+00    9.166092e+01
  4.837512e+00    9.142924e+01
  4.840628e+00    9.114405e+01
  4.843744e+00    9.078268e+01
  4.846860e+00    9.055168e+01
  4.849976e+00    9.054280e+01
  4.853092e+00    9.040956e+01
  4.856208e+00    9.014137e+01
  4.859324e+00    8.984332e+01
  4.862440e+00    8.946278e+01
  4.865556e+00    8.918154e+01
  4.868672e+00    8.916988e+01
  4.871788e+00    8.891162e+01
  4.874904e+00    8.857046e+01
  4.878020e+00    8.859138e+01
  4.881136e+00    8.875037e+01
  4.884252e+00    8.882017e+01
  4.887367e+00    8.874632e+01
  4.890483e+00    8.857034e+01
  4.893599e+00    8.835251e+01
  4.896715e+00    8.842490e+01
  4.899831e+00    8.865700e+01
  4.902947e+00    8.868060e+01
  4.906063e+00    8.843116e+01
  4.909179e+00    8.823611e+01
  4.912295e+00    8.810820e+01
  4.915411e+00    8.834237e+01
  4.918527e+00    8.838447e+01
  4.921643e+00    8.824691e+01
  4.924759e+00    8.802847e+01
  4.927875e+00    8.815147e+01
  4.930991e+00    8.808643e+01
  4.934107e+00    8.802196e+01
  4.937223e+00    8.825042e+01
  4.940339e+00    8.829942e+01
  4.943455e+00    8.823253e+01
  4.946571e+00    8.830677e+01
  4.949686e+00    8.856927e+01
  4.952802e+00    8.882153e+01
  4.955918e+00    8.903681e+01
  4.959034e+00    8.912875e+01
  4.962150e+00    8.896207e+01
